Date,Country,City,Specie,count,min,max,median,variance
31-08-2019,IN,Kolkata,wind-speed,113,0,3.8,1.1,8.48
08-07-2019,IN,Kolkata,wind-speed,120,0.7,7.2,2,24.11
21-07-2019,IN,Kolkata,wind-speed,120,0.5,6.6,1.2,24.93
22-07-2019,IN,Kolkata,wind-speed,120,0.4,7.2,1.4,27.49
07-08-2019,IN,Kolkata,wind-speed,120,0.1,7.4,2.5,34.56
13-08-2019,IN,Kolkata,wind-speed,110,0.1,5.1,1.4,14.15
15-08-2019,IN,Kolkata,wind-speed,112,0.2,5.6,1,13.31
02-09-2019,IN,Kolkata,wind-speed,91,0,5.9,1.4,14.32
15-09-2019,IN,Kolkata,wind-speed,96,0.3,4.1,1.7,9.72
20-07-2019,IN,Kolkata,wind-speed,96,0.1,6.1,1.5,24.73
27-07-2019,IN,Kolkata,wind-speed,114,0,4.6,0.9,10.67
14-09-2019,IN,Kolkata,wind-speed,96,0.1,5.1,1.6,11.87
25-09-2019,IN,Kolkata,wind-speed,106,0.1,4.2,1.2,11.52
22-09-2019,IN,Kolkata,wind-speed,118,0,5.1,1,10.11
28-09-2019,IN,Kolkata,wind-speed,114,0,5.6,0.9,7.41
01-07-2019,IN,Kolkata,wind-speed,120,0.2,5.6,1.9,22.26
19-08-2019,IN,Kolkata,wind-speed,96,0.4,6.6,1.5,21.22
29-08-2019,IN,Kolkata,wind-speed,96,0,4.8,1.5,12.11
04-09-2019,IN,Kolkata,wind-speed,120,0.1,4.9,1.5,18.75
06-09-2019,IN,Kolkata,wind-speed,120,0.2,5.6,1.7,25.65
13-09-2019,IN,Kolkata,wind-speed,109,0.1,6.1,1.7,18.48
22-08-2019,IN,Kolkata,wind-speed,112,0,3.3,0.9,9.45
27-08-2019,IN,Kolkata,wind-speed,96,0.1,5.1,1.6,14.55
20-09-2019,IN,Kolkata,wind-speed,114,0,4.1,0.8,8.1
03-07-2019,IN,Kolkata,wind-speed,120,0.1,5.1,1.5,14.52
07-07-2019,IN,Kolkata,wind-speed,120,0.5,5.6,1.8,18.57
30-07-2019,IN,Kolkata,wind-speed,120,0.1,5.9,1.1,18.12
26-09-2019,IN,Kolkata,wind-speed,117,0,4.1,1.2,9.44
12-08-2019,IN,Kolkata,wind-speed,116,0,4.8,0.8,6.86
26-08-2019,IN,Kolkata,wind-speed,96,0.1,5.1,1.9,16.63
10-07-2019,IN,Kolkata,wind-speed,120,0.1,6.3,1.8,21.74
15-07-2019,IN,Kolkata,wind-speed,120,0.2,4.8,1.6,14.73
23-07-2019,IN,Kolkata,wind-speed,120,0.6,7.7,1.3,26.92
31-07-2019,IN,Kolkata,wind-speed,120,0.1,4.6,1,11.98
01-08-2019,IN,Kolkata,wind-speed,119,0.1,6.1,0.9,11.98
02-08-2019,IN,Kolkata,wind-speed,107,0,6.9,1,16.03
12-09-2019,IN,Kolkata,wind-speed,119,0,6.1,1.5,20.71
01-10-2019,IN,Kolkata,wind-speed,103,0,3.8,0.9,15.59
02-10-2019,IN,Kolkata,wind-speed,89,0,3.8,0.4,11.01
04-01-2020,IN,Kolkata,wind-speed,203,0,2.9,0.2,5.17
05-01-2020,IN,Kolkata,wind-speed,204,0,4.3,0.3,11.22
25-12-2019,IN,Kolkata,wind-speed,193,0,3.5,0.3,6.72
26-12-2019,IN,Kolkata,wind-speed,205,0,4.3,0.6,7.45
27-12-2019,IN,Kolkata,wind-speed,214,0,3.6,0.6,9.94
28-12-2019,IN,Kolkata,wind-speed,192,0,4.5,0.6,17.56
29-12-2019,IN,Kolkata,wind-speed,15,0,5.1,0.4,29.92
03-01-2020,IN,Kolkata,wind-speed,110,0,3.7,0.4,6.99
27-12-2019,IN,Kolkata,wind-speed,214,0,3.6,0.6,9.94
04-10-2019,IN,Kolkata,wind-speed,107,0,4.3,1,8.39
22-10-2019,IN,Kolkata,wind-speed,87,0,3.1,0.3,10.02
25-12-2019,IN,Kolkata,wind-speed,193,0,3.5,0.3,6.72
25-10-2019,IN,Kolkata,wind-speed,72,0,4.3,1.5,8.41
27-10-2019,IN,Kolkata,wind-speed,96,0,3.2,0.5,6.47
30-11-2019,IN,Kolkata,wind-speed,103,0,2.5,0.7,4.55
05-01-2020,IN,Kolkata,wind-speed,204,0,4.3,0.3,11.22
03-10-2019,IN,Kolkata,wind-speed,116,0,4.8,0.9,8.83
05-10-2019,IN,Kolkata,wind-speed,112,0,5.1,0.9,9.29
18-10-2019,IN,Kolkata,wind-speed,76,0,2.5,0.7,6.49
08-11-2019,IN,Kolkata,wind-speed,100,0.2,6.3,1.4,14.77
12-11-2019,IN,Kolkata,wind-speed,106,0,3.6,0.8,9.55
29-11-2019,IN,Kolkata,wind-speed,110,0,3,0.9,5.03
22-12-2019,IN,Kolkata,wind-speed,156,0,4.4,0.3,14.71
23-12-2019,IN,Kolkata,wind-speed,201,0,4.3,0.7,11.37
11-10-2019,IN,Kolkata,wind-speed,83,0,4.1,0.5,9.55
15-10-2019,IN,Kolkata,wind-speed,87,0,3.7,1,9.8
26-10-2019,IN,Kolkata,wind-speed,95,0,2.7,0.7,4.71
28-12-2019,IN,Kolkata,wind-speed,192,0,4.5,0.6,17.56
28-11-2019,IN,Kolkata,wind-speed,109,0,2.8,0.8,4.52
17-12-2019,IN,Kolkata,wind-speed,178,0,3.8,0.5,7.28
21-10-2019,IN,Kolkata,wind-speed,69,0,3.5,1.8,12.76
28-10-2019,IN,Kolkata,wind-speed,96,0,2.7,0.6,5
21-11-2019,IN,Kolkata,wind-speed,111,0,4.1,0.8,10.61
10-11-2019,IN,Kolkata,wind-speed,120,0,9,2.2,49.73
22-11-2019,IN,Kolkata,wind-speed,99,0,3.3,0.7,7.77
14-10-2019,IN,Kolkata,wind-speed,103,0,11.3,0.9,17.51
19-10-2019,IN,Kolkata,wind-speed,62,0,3,1.4,9.64
05-11-2019,IN,Kolkata,wind-speed,84,0,4.4,0.9,18.28
29-12-2019,IN,Kolkata,wind-speed,15,0,5.1,0.4,29.92
12-10-2019,IN,Kolkata,wind-speed,93,0,3,0.5,4.63
17-11-2019,IN,Kolkata,wind-speed,105,0,3.3,0.7,7.04
04-12-2019,IN,Kolkata,wind-speed,133,0,4.3,1,11.9
10-10-2019,IN,Kolkata,wind-speed,93,0,3.3,1.1,7.06
04-11-2019,IN,Kolkata,wind-speed,96,0,4.9,0.5,17.68
01-12-2019,IN,Kolkata,wind-speed,71,0,3.8,0.9,7.88
18-12-2019,IN,Kolkata,wind-speed,181,0,5.1,0.6,12.93
05-12-2019,IN,Kolkata,wind-speed,190,0,3.6,0.6,9.36
24-12-2019,IN,Kolkata,wind-speed,208,0,4.1,0.5,10.97
06-10-2019,IN,Kolkata,wind-speed,91,0,3.5,1,7.96
07-10-2019,IN,Kolkata,wind-speed,61,0,3.8,1.8,9.8
02-11-2019,IN,Kolkata,wind-speed,96,0,3.3,0.6,10.69
26-11-2019,IN,Kolkata,wind-speed,80,0,2.3,0.3,4.1
07-12-2019,IN,Kolkata,wind-speed,196,0,2.3,0.2,2.95
11-12-2019,IN,Kolkata,wind-speed,199,0,2.9,0.4,5.79
17-10-2019,IN,Kolkata,wind-speed,84,0,3.1,0.2,8.01
31-10-2019,IN,Kolkata,wind-speed,96,0,2.2,0.4,5.77
07-11-2019,IN,Kolkata,wind-speed,96,0,2.9,0.9,9.43
03-12-2019,IN,Kolkata,wind-speed,104,0,3.3,0.8,6.9
12-12-2019,IN,Kolkata,wind-speed,203,0,2.7,0.5,3.96
21-12-2019,IN,Kolkata,wind-speed,162,0,5.7,0.5,19.44
09-10-2019,IN,Kolkata,wind-speed,114,0,3.3,0.9,6.48
24-10-2019,IN,Kolkata,wind-speed,83,0.1,3.6,1.6,5.24
16-11-2019,IN,Kolkata,wind-speed,95,0,3.3,0.8,6.65
25-11-2019,IN,Kolkata,wind-speed,80,0,2.5,0.8,5.59
06-12-2019,IN,Kolkata,wind-speed,168,0,3.3,0.3,5.4
13-12-2019,IN,Kolkata,wind-speed,183,0,2.6,0.5,4.38
14-11-2019,IN,Kolkata,wind-speed,104,0,3,0.8,8.72
18-11-2019,IN,Kolkata,wind-speed,103,0,2.8,0.7,5.38
23-11-2019,IN,Kolkata,wind-speed,106,0,2.2,0.8,4.67
15-11-2019,IN,Kolkata,wind-speed,99,0,3.3,0.9,7.67
24-11-2019,IN,Kolkata,wind-speed,105,0,2.8,0.8,5.05
20-12-2019,IN,Kolkata,wind-speed,157,0,4.5,0.4,16.05
02-10-2019,IN,Kolkata,wind-speed,89,0,3.8,0.4,11.01
23-10-2019,IN,Kolkata,wind-speed,95,0,3.6,1.2,6.77
13-11-2019,IN,Kolkata,wind-speed,111,0,3,0.9,9.55
10-12-2019,IN,Kolkata,wind-speed,159,0,2.3,0.3,3.5
16-12-2019,IN,Kolkata,wind-speed,190,0,3.6,0.6,5.97
19-12-2019,IN,Kolkata,wind-speed,168,0,4.1,0.5,12.35
03-01-2020,IN,Kolkata,wind-speed,110,0,3.7,0.4,6.99
08-10-2019,IN,Kolkata,wind-speed,91,0,4.6,1.1,12.58
29-10-2019,IN,Kolkata,wind-speed,95,0,2.6,0.7,4.27
30-10-2019,IN,Kolkata,wind-speed,96,0,2.6,0.4,5.31
03-11-2019,IN,Kolkata,wind-speed,96,0,2.9,0.5,8.31
06-11-2019,IN,Kolkata,wind-speed,85,0,3.4,0.9,11.48
19-11-2019,IN,Kolkata,wind-speed,109,0,3.8,0.8,9.32
20-11-2019,IN,Kolkata,wind-speed,106,0,3,0.7,5.57
27-11-2019,IN,Kolkata,wind-speed,93,0,3.8,0.7,7.32
13-10-2019,IN,Kolkata,wind-speed,93,0,3,0.6,6.72
16-10-2019,IN,Kolkata,wind-speed,84,0,4.1,0.4,9.75
20-10-2019,IN,Kolkata,wind-speed,69,0,3,1.5,8.64
15-12-2019,IN,Kolkata,wind-speed,167,0,2.8,0.7,5.7
26-12-2019,IN,Kolkata,wind-speed,205,0,4.3,0.6,7.45
04-01-2020,IN,Kolkata,wind-speed,203,0,2.9,0.2,5.17
02-12-2019,IN,Kolkata,wind-speed,86,0,4.1,0.7,10.57
09-12-2019,IN,Kolkata,wind-speed,201,0,3.8,0.3,5.61
14-12-2019,IN,Kolkata,wind-speed,150,0,2.3,0.2,2.91
09-11-2019,IN,Kolkata,wind-speed,120,0.8,7.2,2.6,30.43
11-11-2019,IN,Kolkata,wind-speed,113,0,3.6,1,10.51
08-12-2019,IN,Kolkata,wind-speed,204,0,2.8,0.2,4.8
30-09-2019,IN,Kolkata,wind-speed,120,0,4.3,1.4,11.23
01-10-2019,IN,Kolkata,wind-speed,103,0,3.8,0.9,15.59
01-11-2019,IN,Kolkata,wind-speed,96,0,3.2,0.5,9.45
